# t_sim_s,t_env_s,alt_m,speed_mps,mass_kg,stage,thrust_N,drag_N,mdot_kgps,q_Pa,rho_kgpm3,mach,fpa_deg,v_vertical_mps,v_horizontal_mps,specific_energy_Jpkg,pos_x_m,pos_y_m,pos_z_m,vel_x_mps,vel_y_mps,vel_z_mps
3823.750,3823.750,425728.215,7654.393,388680.085,1,0.000,0.001,0.000000,0.000,2.401637e-12,11.053,-0.049,-6.567,7654.390,-29351063.060,-4110290.237,4865609.951,-2372102.106,-6091.998,-4187.433,1985.623
3824.000,3824.000,425726.573,7654.394,388680.085,1,0.000,0.001,0.000000,0.000,2.401636e-12,11.053,-0.049,-6.567,7654.391,-29351067.334,-4111813.074,4864562.900,-2371605.607,-6090.694,-4188.976,1986.373
3824.250,3824.250,425724.932,7654.396,388680.085,1,0.000,0.001,0.000000,0.000,2.401694e-12,11.053,-0.049,-6.567,7654.393,-29351071.609,-4113335.584,4863515.463,-2371108.920,-6089.390,-4190.519,1987.123
3824.500,3824.500,425723.290,7654.397,388680.085,1,0.000,0.001,0.000000,0.000,2.401760e-12,11.053,-0.049,-6.567,7654.394,-29351075.885,-4114857.769,4862467.640,-2370612.045,-6088.085,-4192.061,1987.873
3824.750,3824.750,425721.648,7654.398,388680.085,1,0.000,0.001,0.000000,0.000,2.401827e-12,11.053,-0.049,-6.567,7654.395,-29351080.161,-4116379.627,4861419.432,-2370114.983,-6086.779,-4193.603,1988.623
3825.000,3825.000,425720.006,7654.399,388680.085,1,0.000,0.001,0.000000,0.000,2.401810e-12,11.053,-0.049,-6.568,7654.397,-29351084.438,-4117901.158,4860370.839,-2369617.734,-6085.473,-4195.145,1989.373
3825.250,3825.250,425718.364,7654.401,388680.085,1,0.000,0.001,0.000000,0.000,2.401877e-12,11.053,-0.049,-6.568,7654.398,-29351088.716,-4119422.363,4859321.860,-2369120.297,-6084.167,-4196.687,1990.122
3825.500,3825.500,425716.722,7654.402,388680.085,1,0.000,0.001,0.000000,0.000,2.401944e-12,11.053,-0.049,-6.568,7654.399,-29351092.995,-4120943.242,4858272.495,-2368622.673,-6082.860,-4198.228,1990.871
3825.750,3825.750,425715.080,7654.403,388680.085,1,0.000,0.001,0.000000,0.000,2.402001e-12,11.053,-0.049,-6.568,7654.401,-29351097.274,-4122463.793,4857222.745,-2368124.861,-6081.552,-4199.769,1991.620
3826.000,3826.000,425713.438,7654.405,388680.085,1,0.000,0.001,0.000000,0.000,2.401984e-12,11.053,-0.049,-6.568,7654.402,-29351101.554,-4123984.018,4856172.611,-2367626.862,-6080.244,-4201.310,1992.369
3826.250,3826.250,425711.796,7654.406,388680.085,1,0.000,0.001,0.000000,0.000,2.402042e-12,11.053,-0.049,-6.568,7654.403,-29351105.835,-4125503.915,4855122.091,-2367128.676,-6078.936,-4202.850,1993.118
3826.500,3826.500,425710.154,7654.407,388680.085,1,0.000,0.001,0.000000,0.000,2.402108e-12,11.053,-0.049,-6.568,7654.404,-29351110.117,-4127023.486,4854071.186,-2366630.303,-6077.627,-4204.390,1993.867
3826.750,3826.750,425708.512,7654.409,388680.085,1,0.000,0.001,0.000000,0.000,2.402175e-12,11.053,-0.049,-6.568,7654.406,-29351114.399,-4128542.729,4853019.896,-2366131.743,-6076.318,-4205.929,1994.615
3827.000,3827.000,425706.870,7654.410,388680.085,1,0.000,0.001,0.000000,0.000,2.402158e-12,11.053,-0.049,-6.568,7654.407,-29351118.682,-4130061.645,4851968.221,-2365632.996,-6075.008,-4207.469,1995.364
3827.250,3827.250,425705.228,7654.411,388680.085,1,0.000,0.001,0.000000,0.000,2.402216e-12,11.053,-0.049,-6.569,7654.408,-29351122.966,-4131580.233,4850916.162,-2365134.061,-6073.698,-4209.007,1996.112
3827.500,3827.500,425703.586,7654.412,388680.085,1,0.000,0.001,0.000000,0.000,2.402282e-12,11.053,-0.049,-6.569,7654.410,-29351127.250,-4133098.493,4849863.717,-2364634.940,-6072.387,-4210.546,1996.860
3827.750,3827.750,425701.944,7654.414,388680.085,1,0.000,0.001,0.000000,0.000,2.402349e-12,11.053,-0.049,-6.569,7654.411,-29351131.535,-4134616.426,4848810.889,-2364135.632,-6071.076,-4212.084,1997.608
3828.000,3828.000,425700.301,7654.415,388680.085,1,0.000,0.001,0.000000,0.000,2.402315e-12,11.053,-0.049,-6.569,7654.412,-29351135.821,-4136134.031,4847757.675,-2363636.136,-6069.764,-4213.622,1998.355
3828.250,3828.250,425698.659,7654.416,388680.085,1,0.000,0.001,0.000000,0.000,2.402381e-12,11.053,-0.049,-6.569,7654.413,-29351140.107,-4137651.308,4846704.078,-2363136.454,-6068.452,-4215.160,1999.103
3828.500,3828.500,425697.017,7654.418,388680.085,1,0.000,0.001,0.000000,0.000,2.402448e-12,11.053,-0.049,-6.569,7654.415,-29351144.395,-4139168.257,4845650.096,-2362636.585,-6067.139,-4216.697,1999.850
3828.750,3828.750,425695.375,7654.419,388680.085,1,0.000,0.001,0.000000,0.000,2.402506e-12,11.053,-0.049,-6.569,7654.416,-29351148.682,-4140684.877,4844595.729,-2362136.529,-6065.826,-4218.234,2000.597
3829.000,3829.000,425693.732,7654.420,388680.085,1,0.000,0.001,0.000000,0.000,2.402489e-12,11.053,-0.049,-6.569,7654.417,-29351152.971,-4142201.170,4843540.979,-2361636.286,-6064.512,-4219.770,2001.344
3829.250,3829.250,425692.090,7654.421,388680.085,1,0.000,0.001,0.000000,0.000,2.402555e-12,11.053,-0.049,-6.569,7654.419,-29351157.260,-4143717.133,4842485.844,-2361135.857,-6063.198,-4221.307,2002.091
3829.500,3829.500,425690.448,7654.423,388680.085,1,0.000,0.001,0.000000,0.000,2.402614e-12,11.053,-0.049,-6.569,7654.420,-29351161.550,-4145232.769,4841430.325,-2360635.240,-6061.883,-4222.842,2002.838
3829.750,3829.750,425688.805,7654.424,388680.085,1,0.000,0.001,0.000000,0.000,2.402680e-12,11.053,-0.049,-6.570,7654.421,-29351165.841,-4146748.075,4840374.423,-2360134.438,-6060.568,-4224.378,2003.585
3830.000,3830.000,425687.163,7654.425,388680.085,1,0.000,0.001,0.000000,0.000,2.402671e-12,11.053,-0.049,-6.570,7654.422,-29351170.133,-4148263.053,4839318.136,-2359633.448,-6059.252,-4225.913,2004.331
3830.250,3830.250,425685.520,7654.427,388680.085,1,0.000,0.001,0.000000,0.000,2.402738e-12,11.053,-0.049,-6.570,7654.424,-29351174.425,-4149777.701,4838261.466,-2359132.272,-6057.936,-4227.448,2005.077
3830.500,3830.500,425683.878,7654.428,388680.085,1,0.000,0.001,0.000000,0.000,2.402804e-12,11.053,-0.049,-6.570,7654.425,-29351178.717,-4151292.021,4837204.412,-2358630.909,-6056.620,-4228.983,2005.823
3830.750,3830.750,425682.235,7654.429,388680.085,1,0.000,0.001,0.000000,0.000,2.402870e-12,11.053,-0.049,-6.570,7654.426,-29351183.011,-4152806.011,4836146.975,-2358129.360,-6055.303,-4230.517,2006.569
3831.000,3831.000,425680.593,7654.430,388680.085,1,0.000,0.001,0.000000,0.000,2.402837e-12,11.053,-0.049,-6.570,7654.428,-29351187.305,-4154319.672,4835089.154,-2357627.625,-6053.985,-4232.051,2007.315
3831.250,3831.250,425678.950,7654.432,388680.085,1,0.000,0.001,0.000000,0.000,2.402904e-12,11.053,-0.049,-6.570,7654.429,-29351191.600,-4155833.004,4834030.950,-2357125.703,-6052.667,-4233.584,2008.061
3831.500,3831.500,425677.308,7654.433,388680.085,1,0.000,0.001,0.000000,0.000,2.402970e-12,11.053,-0.049,-6.570,7654.430,-29351195.896,-4157346.006,4832972.362,-2356623.594,-6051.349,-4235.118,2008.806
3831.750,3831.750,425675.665,7654.434,388680.085,1,0.000,0.001,0.000000,0.000,2.403029e-12,11.053,-0.049,-6.570,7654.432,-29351200.192,-4158858.678,4831913.391,-2356121.300,-6050.030,-4236.650,2009.552
3832.000,3832.000,425674.023,7654.436,388680.085,1,0.000,0.001,0.000000,0.000,2.403020e-12,11.053,-0.049,-6.570,7654.433,-29351204.489,-4160371.021,4830854.037,-2355618.819,-6048.710,-4238.183,2010.297
3832.250,3832.250,425672.380,7654.437,388680.085,1,0.000,0.001,0.000000,0.000,2.403087e-12,11.053,-0.049,-6.571,7654.434,-29351208.786,-4161883.033,4829794.299,-2355116.151,-6047.390,-4239.715,2011.042
3832.500,3832.500,425670.737,7654.438,388680.085,1,0.000,0.001,0.000000,0.000,2.403145e-12,11.053,-0.049,-6.571,7654.435,-29351213.085,-4163394.716,4828734.179,-2354613.298,-6046.070,-4241.247,2011.787
3832.750,3832.750,425669.095,7654.439,388680.085,1,0.000,0.001,0.000000,0.000,2.403212e-12,11.053,-0.049,-6.571,7654.437,-29351217.384,-4164906.068,4827673.676,-2354110.258,-6044.749,-4242.779,2012.531
3833.000,3833.000,425667.452,7654.441,388680.085,1,0.000,0.001,0.000000,0.000,2.403195e-12,11.054,-0.049,-6.571,7654.438,-29351221.683,-4166417.090,4826612.790,-2353607.032,-6043.428,-4244.310,2013.276
3833.250,3833.250,425665.809,7654.442,388680.085,1,0.000,0.001,0.000000,0.000,2.403253e-12,11.054,-0.049,-6.571,7654.439,-29351225.984,-4167927.782,4825551.521,-2353103.620,-6042.106,-4245.841,2014.020
3833.500,3833.500,425664.167,7654.443,388680.085,1,0.000,0.001,0.000000,0.000,2.403320e-12,11.054,-0.049,-6.571,7654.441,-29351230.285,-4169438.143,4824489.870,-2352600.022,-6040.784,-4247.371,2014.764
3833.750,3833.750,425662.524,7654.445,388680.085,1,0.000,0.001,0.000000,0.000,2.403386e-12,11.054,-0.049,-6.571,7654.442,-29351234.586,-4170948.174,4823427.836,-2352096.238,-6039.461,-4248.901,2015.509
3834.000,3834.000,425660.881,7654.446,388680.085,1,0.000,0.001,0.000000,0.000,2.403369e-12,11.054,-0.049,-6.571,7654.443,-29351238.889,-4172457.873,4822365.419,-2351592.268,-6038.137,-4250.431,2016.252
3834.250,3834.250,425659.238,7654.447,388680.085,1,0.000,0.001,0.000000,0.000,2.403436e-12,11.054,-0.049,-6.571,7654.444,-29351243.192,-4173967.242,4821302.620,-2351088.112,-6036.814,-4251.961,2016.996
3834.500,3834.500,425657.596,7654.449,388680.085,1,0.000,0.001,0.000000,0.000,2.403493e-12,11.054,-0.049,-6.571,7654.446,-29351247.496,-4175476.280,4820239.439,-2350583.770,-6035.489,-4253.490,2017.740
3834.750,3834.750,425655.953,7654.450,388680.085,1,0.000,0.001,0.000000,0.000,2.403560e-12,11.054,-0.049,-6.571,7654.447,-29351251.800,-4176984.987,4819175.875,-2350079.242,-6034.165,-4255.019,2018.483
3835.000,3835.000,425654.310,7654.451,388680.085,1,0.000,0.001,0.000000,0.000,2.403535e-12,11.054,-0.049,-6.571,7654.448,-29351256.105,-4178493.363,4818111.929,-2349574.528,-6032.839,-4256.547,2019.226
3835.250,3835.250,425652.667,7654.452,388680.085,1,0.000,0.001,0.000000,0.000,2.403601e-12,11.054,-0.049,-6.572,7654.450,-29351260.411,-4180001.407,4817047.602,-2349069.629,-6031.514,-4258.075,2019.969
3835.500,3835.500,425651.024,7654.454,388680.085,1,0.000,0.001,0.000000,0.000,2.403659e-12,11.054,-0.049,-6.572,7654.451,-29351264.717,-4181509.119,4815982.892,-2348564.543,-6030.188,-4259.603,2020.712
3835.750,3835.750,425649.381,7654.455,388680.085,1,0.000,0.001,0.000000,0.000,2.403726e-12,11.054,-0.049,-6.572,7654.452,-29351269.024,-4183016.500,4814917.800,-2348059.272,-6028.861,-4261.131,2021.455
3836.000,3836.000,425647.738,7654.456,388680.085,1,0.000,0.001,0.000000,0.000,2.403709e-12,11.054,-0.049,-6.572,7654.453,-29351273.332,-4184523.550,4813852.326,-2347553.816,-6027.534,-4262.658,2022.198
3836.250,3836.250,425646.095,7654.458,388680.085,1,0.000,0.001,0.000000,0.000,2.403776e-12,11.054,-0.049,-6.572,7654.455,-29351277.640,-4186030.267,4812786.471,-2347048.173,-6026.206,-4264.185,2022.940
3836.500,3836.500,425644.452,7654.459,388680.085,1,0.000,0.001,0.000000,0.000,2.403842e-12,11.054,-0.049,-6.572,7654.456,-29351281.949,-4187536.653,4811720.234,-2346542.346,-6024.878,-4265.711,2023.683
3836.750,3836.750,425642.809,7654.460,388680.085,1,0.000,0.001,0.000000,0.000,2.403900e-12,11.054,-0.049,-6.572,7654.457,-29351286.259,-4189042.706,4810653.615,-2346036.332,-6023.550,-4267.237,2024.425
3837.000,3837.000,425641.166,7654.461,388680.085,1,0.000,0.001,0.000000,0.000,2.403883e-12,11.054,-0.049,-6.572,7654.459,-29351290.570,-4190548.428,4809586.615,-2345530.133,-6022.221,-4268.763,2025.167
3837.250,3837.250,425639.523,7654.463,388680.085,1,0.000,0.001,0.000000,0.000,2.403949e-12,11.054,-0.049,-6.572,7654.460,-29351294.881,-4192053.817,4808519.234,-2345023.749,-6020.891,-4270.289,2025.908
3837.500,3837.500,425637.880,7654.464,388680.085,1,0.000,0.001,0.000000,0.000,2.404007e-12,11.054,-0.049,-6.572,7654.461,-29351299.192,-4193558.873,4807451.471,-2344517.179,-6019.561,-4271.814,2026.650
3837.750,3837.750,425636.237,7654.465,388680.085,1,0.000,0.001,0.000000,0.000,2.404074e-12,11.054,-0.049,-6.572,7654.462,-29351303.505,-4195063.597,4806383.327,-2344010.424,-6018.231,-4273.339,2027.392
3838.000,3838.000,425634.594,7654.467,388680.085,1,0.000,0.001,0.000000,0.000,2.404057e-12,11.054,-0.049,-6.572,7654.464,-29351307.818,-4196567.988,4805314.802,-2343503.483,-6016.900,-4274.863,2028.133
3838.250,3838.250,425632.951,7654.468,388680.085,1,0.000,0.001,0.000000,0.000,2.404116e-12,11.054,-0.049,-6.573,7654.465,-29351312.131,-4198072.047,4804245.896,-2342996.357,-6015.568,-4276.387,2028.874
3838.500,3838.500,425631.308,7654.469,388680.085,1,0.000,0.001,0.000000,0.000,2.404182e-12,11.054,-0.049,-6.573,7654.466,-29351316.446,-4199575.773,4803176.608,-2342489.046,-6014.236,-4277.911,2029.615
3838.750,3838.750,425629.664,7654.470,388680.085,1,0.000,0.001,0.000000,0.000,2.404248e-12,11.054,-0.049,-6.573,7654.468,-29351320.761,-4201079.165,4802106.940,-2341981.550,-6012.904,-4279.434,2030.356
3839.000,3839.000,425628.021,7654.472,388680.085,1,0.000,0.001,0.000000,0.000,2.404224e-12,11.054,-0.049,-6.573,7654.469,-29351325.076,-4202582.224,4801036.891,-2341473.868,-6011.571,-4280.957,2031.097
3839.250,3839.250,425626.378,7654.473,388680.085,1,0.000,0.001,0.000000,0.000,2.404291e-12,11.054,-0.049,-6.573,7654.470,-29351329.392,-4204084.951,4799966.461,-2340966.001,-6010.238,-4282.480,2031.837
3839.500,3839.500,425624.735,7654.474,388680.085,1,0.000,0.001,0.000000,0.000,2.404356e-12,11.054,-0.049,-6.573,7654.471,-29351333.709,-4205587.343,4798895.651,-2340457.950,-6008.904,-4284.003,2032.578
3839.750,3839.750,425623.092,7654.476,388680.085,1,0.000,0.001,0.000000,0.000,2.404423e-12,11.054,-0.049,-6.573,7654.473,-29351338.027,-4207089.402,4797824.460,-2339949.713,-6007.570,-4285.525,2033.318
3840.000,3840.000,425621.448,7654.477,388680.085,1,0.000,0.001,0.000000,0.000,2.404415e-12,11.054,-0.049,-6.573,7654.474,-29351342.345,-4208591.128,4796752.889,-2339441.291,-6006.235,-4287.046,2034.058
3840.250,3840.250,425619.805,7654.478,388680.085,1,0.000,0.001,0.000000,0.000,2.404474e-12,11.054,-0.049,-6.573,7654.475,-29351346.664,-4210092.520,4795680.937,-2338932.684,-6004.900,-4288.568,2034.798
3840.500,3840.500,425618.162,7654.479,388680.085,1,0.000,0.001,0.000000,0.000,2.404540e-12,11.054,-0.049,-6.573,7654.477,-29351350.983,-4211593.578,4794608.605,-2338423.892,-6003.564,-4290.089,2035.538
3840.750,3840.750,425616.518,7654.481,388680.085,1,0.000,0.001,0.000000,0.000,2.404607e-12,11.054,-0.049,-6.573,7654.478,-29351355.304,-4213094.302,4793535.893,-2337914.915,-6002.228,-4291.610,2036.277
3841.000,3841.000,425614.875,7654.482,388680.085,1,0.000,0.001,0.000000,0.000,2.404581e-12,11.054,-0.049,-6.573,7654.479,-29351359.624,-4214594.692,4792462.800,-2337405.753,-6000.891,-4293.130,2037.016
3841.250,3841.250,425613.232,7654.483,388680.085,1,0.000,0.001,0.000000,0.000,2.404647e-12,11.054,-0.049,-6.573,7654.480,-29351363.946,-4216094.747,4791389.328,-2336896.407,-5999.554,-4294.650,2037.756
3841.500,3841.500,425611.588,7654.485,388680.085,1,0.000,0.001,0.000000,0.000,2.404714e-12,11.054,-0.049,-6.573,7654.482,-29351368.268,-4217594.469,4790315.475,-2336386.875,-5998.216,-4296.170,2038.495
3841.750,3841.750,425609.945,7654.486,388680.085,1,0.000,0.001,0.000000,0.000,2.404781e-12,11.054,-0.049,-6.574,7654.483,-29351372.590,-4219093.855,4789241.243,-2335877.159,-5996.878,-4297.689,2039.234
3842.000,3842.000,425608.302,7654.487,388680.085,1,0.000,0.001,0.000000,0.000,2.404747e-12,11.054,-0.049,-6.574,7654.484,-29351376.914,-4220592.908,4788166.631,-2335367.259,-5995.540,-4299.208,2039.973
3842.250,3842.250,425606.658,7654.488,388680.085,1,0.000,0.001,0.000000,0.000,2.404813e-12,11.054,-0.049,-6.574,7654.486,-29351381.238,-4222091.625,4787091.639,-2334857.173,-5994.201,-4300.727,2040.711
3842.500,3842.500,425605.015,7654.490,388680.085,1,0.000,0.001,0.000000,0.000,2.404872e-12,11.054,-0.049,-6.574,7654.487,-29351385.562,-4223590.008,4786016.267,-2334346.903,-5992.861,-4302.245,2041.450
3842.750,3842.750,425603.371,7654.491,388680.085,1,0.000,0.001,0.000000,0.000,2.404938e-12,11.054,-0.049,-6.574,7654.488,-29351389.887,-4225088.056,4784940.516,-2333836.448,-5991.521,-4303.763,2042.188
3843.000,3843.000,425601.728,7654.492,388680.085,1,0.000,0.001,0.000000,0.000,2.404921e-12,11.054,-0.049,-6.574,7654.490,-29351394.213,-4226585.768,4783864.386,-2333325.809,-5990.181,-4305.281,2042.926
3843.250,3843.250,425600.084,7654.494,388680.085,1,0.000,0.001,0.000000,0.000,2.404987e-12,11.054,-0.049,-6.574,7654.491,-29351398.539,-4228083.146,4782787.876,-2332814.985,-5988.840,-4306.798,2043.664
3843.500,3843.500,425598.441,7654.495,388680.085,1,0.000,0.001,0.000000,0.000,2.405046e-12,11.054,-0.049,-6.574,7654.492,-29351402.867,-4229580.188,4781710.986,-2332303.977,-5987.498,-4308.315,2044.402
3843.750,3843.750,425596.797,7654.496,388680.085,1,0.000,0.001,0.000000,0.000,2.405112e-12,11.054,-0.049,-6.574,7654.493,-29351407.194,-4231076.895,4780633.718,-2331792.784,-5986.156,-4309.832,2045.139
3844.000,3844.000,425595.154,7654.497,388680.085,1,0.000,0.001,0.000000,0.000,2.405104e-12,11.054,-0.049,-6.574,7654.495,-29351411.522,-4232573.266,4779556.071,-2331281.407,-5984.814,-4311.348,2045.877
3844.250,3844.250,425593.510,7654.499,388680.085,1,0.000,0.001,0.000000,0.000,2.405162e-12,11.054,-0.049,-6.574,7654.496,-29351415.851,-4234069.302,4778478.044,-2330769.846,-5983.471,-4312.864,2046.614
3844.500,3844.500,425591.867,7654.500,388680.085,1,0.000,0.001,0.000000,0.000,2.405228e-12,11.054,-0.049,-6.574,7654.497,-29351420.181,-4235565.002,4777399.639,-2330258.100,-5982.128,-4314.380,2047.351
3844.750,3844.750,425590.223,7654.501,388680.085,1,0.000,0.001,0.000000,0.000,2.405296e-12,11.054,-0.049,-6.574,7654.499,-29351424.511,-4237060.366,4776320.854,-2329746.170,-5980.784,-4315.895,2048.088
3845.000,3845.000,425588.580,7654.503,388680.085,1,0.000,0.001,0.000000,0.000,2.405269e-12,11.054,-0.049,-6.574,7654.500,-29351428.842,-4238555.394,4775241.691,-2329234.056,-5979.440,-4317.410,2048.825
3845.250,3845.250,425586.936,7654.504,388680.085,1,0.000,0.001,0.000000,0.000,2.405327e-12,11.054,-0.049,-6.574,7654.501,-29351433.173,-4240050.085,4774162.149,-2328721.758,-5978.095,-4318.924,2049.562
3845.500,3845.500,425585.292,7654.505,388680.085,1,0.000,0.001,0.000000,0.000,2.405394e-12,11.054,-0.049,-6.574,7654.502,-29351437.505,-4241544.441,4773082.229,-2328209.275,-5976.750,-4320.439,2050.298
3845.750,3845.750,425583.649,7654.506,388680.085,1,0.000,0.001,0.000000,0.000,2.405460e-12,11.054,-0.049,-6.575,7654.504,-29351441.838,-4243038.460,4772001.930,-2327696.609,-5975.404,-4321.953,2051.035
3846.000,3846.000,425582.005,7654.508,388680.085,1,0.000,0.001,0.000000,0.000,2.405452e-12,11.054,-0.049,-6.575,7654.505,-29351446.171,-4244532.143,4770921.253,-2327183.758,-5974.058,-4323.466,2051.771
3846.250,3846.250,425580.362,7654.509,388680.085,1,0.000,0.001,0.000000,0.000,2.405519e-12,11.054,-0.049,-6.575,7654.506,-29351450.505,-4246025.489,4769840.197,-2326670.723,-5972.711,-4324.979,2052.507
3846.500,3846.500,425578.718,7654.510,388680.085,1,0.000,0.001,0.000000,0.000,2.405577e-12,11.054,-0.049,-6.575,7654.508,-29351454.839,-4247518.498,4768758.763,-2326157.505,-5971.364,-4326.492,2053.243
3846.750,3846.750,425577.074,7654.512,388680.085,1,0.000,0.001,0.000000,0.000,2.405643e-12,11.054,-0.049,-6.575,7654.509,-29351459.174,-4249011.171,4767676.951,-2325644.102,-5970.016,-4328.005,2053.978
3847.000,3847.000,425575.431,7654.513,388680.085,1,0.000,0.001,0.000000,0.000,2.405618e-12,11.055,-0.049,-6.575,7654.510,-29351463.510,-4250503.506,4766594.761,-2325130.515,-5968.668,-4329.517,2054.714
3847.250,3847.250,425573.787,7654.514,388680.085,1,0.000,0.001,0.000000,0.000,2.405685e-12,11.055,-0.049,-6.575,7654.511,-29351467.846,-4251995.505,4765512.192,-2324616.745,-5967.320,-4331.029,2055.449
3847.500,3847.500,425572.143,7654.515,388680.085,1,0.000,0.001,0.000000,0.000,2.405751e-12,11.055,-0.049,-6.575,7654.513,-29351472.183,-4253487.166,4764429.246,-2324102.791,-5965.971,-4332.540,2056.185
3847.750,3847.750,425570.499,7654.517,388680.085,1,0.000,0.001,0.000000,0.000,2.405810e-12,11.055,-0.049,-6.575,7654.514,-29351476.520,-4254978.490,4763345.922,-2323588.653,-5964.621,-4334.052,2056.920
3848.000,3848.000,425568.856,7654.518,388680.085,1,0.000,0.001,0.000000,0.000,2.405802e-12,11.055,-0.049,-6.575,7654.515,-29351480.858,-4256469.477,4762262.220,-2323074.331,-5963.271,-4335.562,2057.654
3848.250,3848.250,425567.212,7654.519,388680.085,1,0.000,0.001,0.000000,0.000,2.405868e-12,11.055,-0.049,-6.575,7654.517,-29351485.197,-4257960.126,4761178.141,-2322559.825,-5961.921,-4337.073,2058.389
3848.500,3848.500,425565.568,7654.521,388680.085,1,0.000,0.001,0.000000,0.000,2.405926e-12,11.055,-0.049,-6.575,7654.518,-29351489.536,-4259450.437,4760093.684,-2322045.136,-5960.570,-4338.583,2059.124
3848.750,3848.750,425563.924,7654.522,388680.085,1,0.000,0.001,0.000000,0.000,2.405993e-12,11.055,-0.049,-6.575,7654.519,-29351493.876,-4260940.411,4759008.849,-2321530.264,-5959.218,-4340.093,2059.858
3849.000,3849.000,425562.281,7654.523,388680.085,1,0.000,0.001,0.000000,0.000,2.405977e-12,11.055,-0.049,-6.575,7654.520,-29351498.217,-4262430.046,4757923.638,-2321015.207,-5957.867,-4341.602,2060.592
3849.250,3849.250,425560.637,7654.524,388680.085,1,0.000,0.001,0.000000,0.000,2.406035e-12,11.055,-0.049,-6.575,7654.522,-29351502.558,-4263919.344,4756838.048,-2320499.967,-5956.514,-4343.111,2061.326
3849.500,3849.500,425558.993,7654.526,388680.085,1,0.000,0.001,0.000000,0.000,2.406101e-12,11.055,-0.049,-6.575,7654.523,-29351506.899,-4265408.303,4755752.082,-2319984.544,-5955.161,-4344.620,2062.060
3849.750,3849.750,425557.349,7654.527,388680.085,1,0.000,0.001,0.000000,0.000,2.406168e-12,11.055,-0.049,-6.575,7654.524,-29351511.241,-4266896.925,4754665.738,-2319468.937,-5953.808,-4346.129,2062.794
3850.000,3850.000,425555.705,7654.528,388680.085,1,0.000,0.001,0.000000,0.000,2.406141e-12,11.055,-0.049,-6.575,7654.526,-29351515.584,-4268385.208,4753579.018,-2318953.147,-5952.454,-4347.637,2063.528
3850.250,3850.250,425554.061,7654.530,388680.085,1,0.000,0.001,0.000000,0.000,2.406199e-12,11.055,-0.049,-6.575,7654.527,-29351519.928,-4269873.152,4752491.920,-2318437.173,-5951.100,-4349.144,2064.261
3850.500,3850.500,425552.418,7654.531,388680.085,1,0.000,0.001,0.000000,0.000,2.406266e-12,11.055,-0.049,-6.575,7654.528,-29351524.272,-4271360.758,4751404.446,-2317921.016,-5949.745,-4350.652,2064.994
3850.750,3850.750,425550.774,7654.532,388680.085,1,0.000,0.001,0.000000,0.000,2.406332e-12,11.055,-0.049,-6.575,7654.529,-29351528.616,-4272848.025,4750316.594,-2317404.676,-5948.390,-4352.159,2065.728
3851.000,3851.000,425549.130,7654.533,388680.085,1,0.000,0.001,0.000000,0.000,2.406316e-12,11.055,-0.049,-6.576,7654.531,-29351532.961,-4274334.953,4749228.366,-2316888.153,-5947.035,-4353.665,2066.460
3851.250,3851.250,425547.486,7654.535,388680.085,1,0.000,0.001,0.000000,0.000,2.406383e-12,11.055,-0.049,-6.576,7654.532,-29351537.307,-4275821.542,4748139.762,-2316371.446,-5945.679,-4355.172,2067.193
3851.500,3851.500,425545.842,7654.536,388680.085,1,0.000,0.001,0.000000,0.000,2.406449e-12,11.055,-0.049,-6.576,7654.533,-29351541.653,-4277307.792,4747050.780,-2315854.556,-5944.322,-4356.678,2067.926
3851.750,3851.750,425544.198,7654.537,388680.085,1,0.000,0.001,0.000000,0.000,2.406515e-12,11.055,-0.049,-6.576,7654.535,-29351546.000,-4278793.703,4745961.423,-2315337.483,-5942.965,-4358.183,2068.658
3852.000,3852.000,425542.554,7654.539,388680.085,1,0.000,0.001,0.000000,0.000,2.406499e-12,11.055,-0.049,-6.576,7654.536,-29351550.348,-4280279.274,4744871.689,-2314820.227,-5941.607,-4359.689,2069.391
3852.250,3852.250,425540.910,7654.540,388680.085,1,0.000,0.001,0.000000,0.000,2.406558e-12,11.055,-0.049,-6.576,7654.537,-29351554.696,-4281764.506,4743781.578,-2314302.788,-5940.249,-4361.194,2070.123
3852.500,3852.500,425539.266,7654.541,388680.085,1,0.000,0.001,0.000000,0.000,2.406624e-12,11.055,-0.049,-6.576,7654.538,-29351559.044,-4283249.399,4742691.092,-2313785.166,-5938.891,-4362.698,2070.855
3852.750,3852.750,425537.622,7654.542,388680.085,1,0.000,0.001,0.000000,0.000,2.406690e-12,11.055,-0.049,-6.576,7654.540,-29351563.393,-4284733.952,4741600.229,-2313267.361,-5937.532,-4364.203,2071.586
3853.000,3853.000,425535.978,7654.544,388680.085,1,0.000,0.001,0.000000,0.000,2.406664e-12,11.055,-0.049,-6.576,7654.541,-29351567.743,-4286218.165,4740508.990,-2312749.372,-5936.173,-4365.707,2072.318
3853.250,3853.250,425534.334,7654.545,388680.085,1,0.000,0.001,0.000000,0.000,2.406731e-12,11.055,-0.049,-6.576,7654.542,-29351572.093,-4287702.038,4739417.376,-2312231.202,-5934.813,-4367.210,2073.049
3853.500,3853.500,425532.691,7654.546,388680.085,1,0.000,0.001,0.000000,0.000,2.406797e-12,11.055,-0.049,-6.576,7654.544,-29351576.444,-4289185.571,4738325.385,-2311712.848,-5933.452,-4368.713,2073.781
