# t_sim_s,t_env_s,alt_m,speed_mps,mass_kg,stage,thrust_N,drag_N,mdot_kgps,q_Pa,rho_kgpm3,mach,fpa_deg,v_vertical_mps,v_horizontal_mps,specific_energy_Jpkg,pos_x_m,pos_y_m,pos_z_m,vel_x_mps,vel_y_mps,vel_z_mps
0.000,818705410.964,0.000,407.861,4975000.000,0,0.000,0.000,0.000000,0.000,1.225000e+00,0.000,-0.000,-0.000,407.861,-62481640.401,913094.959,-5518147.558,3050564.887,402.390,66.584,-0.000
1.000,818705411.964,0.000,407.928,4971179.962,0,24500000.000,320.192,-7640.075602,32.962,1.225000e+00,0.022,-1.030,-7.336,407.862,-62481653.440,913496.763,-5518077.433,3050562.922,401.335,72.954,-3.537
2.000,818705412.964,0.000,407.978,4959719.849,0,49000000.000,566.992,-15280.151204,58.034,1.225000e+00,0.029,-1.367,-9.734,407.862,-62481720.606,913897.866,-5518003.075,3050558.601,400.989,75.047,-4.709
3.000,818705413.964,0.000,407.926,4940619.660,0,73500000.000,304.890,-22920.226805,31.400,1.225000e+00,0.021,-1.006,-7.159,407.863,-62481829.155,914298.978,-5517928.774,3050554.297,401.356,72.834,-3.501
4.000,818705414.964,0.000,407.868,4917699.433,0,73500000.000,24.695,-22920.226805,2.575,1.225000e+00,0.006,-0.288,-2.047,407.863,-62481897.831,914700.698,-5517858.140,3050552.005,402.087,68.423,-1.077
5.000,818705415.964,0.000,407.875,4894779.206,0,73500000.000,57.976,-22920.226805,6.029,1.225000e+00,0.009,0.440,3.134,407.863,-62481889.746,915103.155,-5517791.949,3050552.153,402.828,63.951,1.379
6.000,818705416.964,0.000,407.949,4871858.979,0,73500000.000,419.687,-22920.226805,43.095,1.225000e+00,0.025,1.178,8.386,407.863,-62481803.130,915506.358,-5517730.259,3050554.775,403.580,59.419,3.870
7.000,818705417.964,0.000,408.092,4848938.753,0,73500000.000,1135.624,-22920.226805,115.140,1.225000e+00,0.040,1.925,13.709,407.862,-62481636.173,915910.318,-5517673.132,3050559.904,404.342,54.825,6.394
8.000,818705418.964,7.236,408.308,4826018.734,0,73500428.831,2231.656,-22918.977949,223.409,1.224149e+00,0.056,2.682,19.104,407.861,-62481387.037,916315.046,-5517620.630,3050567.575,405.115,50.169,8.953
9.000,818705419.964,29.068,408.599,4803101.559,0,73501720.724,3730.949,-22915.216560,368.781,1.221585e+00,0.072,3.447,24.571,407.860,-62481053.839,916720.552,-5517572.814,3050577.822,405.899,45.451,11.546
10.000,818705420.964,56.402,408.968,4780188.613,0,73503334.452,5659.854,-22910.520059,552.359,1.218381e+00,0.089,4.222,30.110,407.858,-62480634.663,917126.848,-5517529.749,3050590.680,406.694,40.670,14.175
11.000,818705421.964,89.313,409.417,4757280.832,0,73505271.767,8043.623,-22904.884623,775.044,1.214531e+00,0.105,5.006,35.724,407.856,-62480127.552,917533.943,-5517491.496,3050606.183,407.499,35.825,16.838
12.000,818705422.964,127.874,409.950,4734379.157,0,73507533.894,10907.284,-22898.308229,1037.628,1.210033e+00,0.122,5.798,41.412,407.853,-62479530.514,917941.850,-5517458.121,3050624.368,408.316,30.915,19.538
13.000,818705423.964,172.161,410.570,4711484.529,0,73510121.512,14275.511,-22890.790701,1340.780,1.204882e+00,0.139,6.598,47.175,407.850,-62478841.518,918350.578,-5517429.688,3050645.270,409.144,25.941,22.273
14.000,818705424.964,222.249,411.278,4688597.889,0,73513034.738,18172.485,-22882.333755,1685.042,1.199076e+00,0.156,7.406,53.013,407.847,-62478058.493,918760.141,-5517406.262,3050668.926,409.983,20.901,25.044
15.000,818705425.964,278.213,412.079,4665720.174,0,73516273.113,22621.740,-22872.941036,2070.822,1.192615e+00,0.174,8.222,58.928,407.844,-62477179.330,919170.547,-5517387.909,3050695.371,410.833,15.795,27.852
16.000,818705426.964,340.132,412.975,4642852.317,0,73519835.586,27646.011,-22862.618149,2498.378,1.185498e+00,0.192,9.045,64.921,407.840,-62476201.879,919581.811,-5517374.695,3050724.642,411.695,10.622,30.697
17.000,818705427.964,408.081,413.968,4619995.245,0,73523720.499,33267.071,-22851.372689,2967.818,1.177726e+00,0.210,9.874,70.991,407.835,-62475123.950,919993.941,-5517366.688,3050756.778,412.569,5.382,33.579
18.000,818705428.964,482.139,415.062,4597149.876,0,73527925.578,39505.555,-22839.214256,3479.088,1.169299e+00,0.228,10.711,77.139,407.831,-62473943.312,920406.952,-5517363.954,3050791.814,413.454,0.074,36.499
19.000,818705429.964,562.386,416.259,4574317.117,0,73532447.923,46380.787,-22826.154474,4031.964,1.160220e+00,0.247,11.553,83.367,407.826,-62472657.690,920820.853,-5517366.563,3050829.789,414.351,-5.303,39.457
20.000,818705430.964,648.900,417.563,4551497.863,0,73537283.993,53910.588,-22812.206995,4626.047,1.150493e+00,0.265,12.401,89.675,407.820,-62471264.771,921235.658,-5517374.583,3050870.740,415.260,-10.749,42.453
21.000,818705431.964,741.762,418.975,4528692.994,0,73542429.602,62111.095,-22797.387501,5260.754,1.140122e+00,0.285,13.255,96.063,407.814,-62469762.194,921651.377,-5517388.084,3050914.707,416.181,-16.264,45.488
22.000,818705432.964,841.053,420.500,4505903.373,0,73547879.915,70996.556,-22781.713694,5935.313,1.129113e+00,0.304,14.113,102.532,407.808,-62468147.559,922068.024,-5517407.135,3050961.728,417.114,-21.850,48.561
23.000,818705433.964,946.854,422.139,4483129.844,0,73553629.437,80579.139,-22765.205288,6648.758,1.117472e+00,0.324,14.976,109.084,407.801,-62466418.418,922485.611,-5517431.807,3051011.842,418.060,-27.506,51.674
24.000,818705434.964,1059.247,423.894,4460373.233,0,73559672.015,90868.719,-22747.883981,7399.923,1.105207e+00,0.344,15.842,115.718,407.794,-62464572.280,922904.148,-5517462.171,3051065.089,419.018,-33.234,54.826
25.000,818705435.964,1178.317,425.770,4437634.340,0,73566000.836,101872.680,-22729.773428,8187.436,1.092327e+00,0.365,16.712,122.435,407.786,-62462606.607,923323.651,-5517498.299,3051121.508,419.988,-39.034,58.018
26.000,818705436.964,1304.145,427.768,4414913.941,0,73572608.427,113595.705,-22710.899211,9009.718,1.078841e+00,0.385,17.585,129.236,407.778,-62460518.816,923744.129,-5517540.263,3051181.139,420.971,-44.907,61.251
27.000,818705437.964,1436.818,429.890,4392212.787,0,73579486.657,126039.566,-22691.288787,9864.983,1.064760e+00,0.407,18.460,136.123,407.770,-62458306.276,924165.598,-5517588.137,3051244.023,421.967,-50.853,64.524
28.000,818705438.964,1576.419,432.140,4369531.599,0,73586626.746,139202.925,-22670.971441,10751.228,1.050097e+00,0.428,19.337,143.094,407.761,-62455966.307,924588.068,-5517641.994,3051310.201,422.976,-56.873,67.838
29.000,818705439.964,1723.035,434.520,4346871.069,0,73594019.268,153081.120,-22649.978230,11666.241,1.034865e+00,0.450,20.216,150.152,407.752,-62453496.180,925011.554,-5517701.909,3051379.713,423.997,-62.968,71.193
30.000,818705440.964,1876.753,437.031,4324231.857,0,73601654.165,167665.976,-22628.341915,12607.597,1.019078e+00,0.472,21.095,157.297,407.742,-62450893.118,925436.067,-5517767.955,3051452.602,425.032,-69.138,74.591
31.000,818705441.964,2037.659,439.676,4301614.588,0,73609520.754,182945.603,-22606.096890,13572.661,1.002751e+00,0.495,21.975,164.530,407.732,-62448154.289,925861.622,-5517840.210,3051528.908,426.080,-75.384,78.030
32.000,818705442.964,2205.842,442.458,4279019.854,0,73617607.744,198904.218,-22583.279101,14558.589,9.859014e-01,0.518,22.855,171.851,407.721,-62445276.811,926288.231,-5517918.748,3051608.675,427.141,-81.706,81.511
33.000,818705443.964,2381.390,445.378,4256448.208,0,73625903.256,215521.958,-22559.925965,15562.337,9.685468e-01,0.542,23.734,179.261,407.710,-62442257.749,926715.908,-5518003.647,3051691.944,428.216,-88.105,85.035
34.000,818705444.964,2564.394,448.439,4233900.167,0,73634394.834,232774.725,-22536.076274,16580.659,9.507060e-01,0.565,24.612,186.761,407.698,-62439094.112,927144.667,-5518094.984,3051778.759,429.304,-94.582,88.602
35.000,818705445.964,2754.943,451.642,4211376.208,0,73643069.476,250634.025,-22511.770099,17610.121,9.323989e-01,0.590,25.488,194.352,407.686,-62435782.852,927574.520,-5518192.837,3051869.163,430.405,-101.138,92.213
36.000,818705446.964,2953.128,454.990,4188876.766,0,73651913.653,269066.837,-22487.048686,18647.107,9.136467e-01,0.615,26.362,202.035,407.674,-62432320.865,928005.482,-5518297.286,3051963.200,431.521,-107.772,95.867
37.000,818705447.964,3159.043,458.484,4166402.235,0,73660913.335,288035.492,-22461.954347,19687.825,8.944715e-01,0.640,27.233,209.809,407.661,-62428704.987,928437.567,-5518408.409,3052060.913,432.651,-114.487,99.566
38.000,818705448.964,3372.778,462.125,4143952.967,0,73670054.027,307497.572,-22436.530344,20728.325,8.748964e-01,0.665,28.102,217.677,407.647,-62424931.991,928870.788,-5518526.287,3052162.347,433.794,-121.282,103.310
39.000,818705449.964,3594.428,465.916,4121529.269,0,73679320.794,327405.835,-22410.820776,21764.508,8.549458e-01,0.692,28.966,225.639,407.633,-62420998.590,929305.160,-5518651.000,3052267.547,434.952,-128.159,107.098
40.000,818705450.964,3824.088,469.858,4099131.406,0,73688698.298,347708.159,-22384.870449,22792.139,8.346446e-01,0.718,29.826,233.696,407.619,-62416901.430,929740.697,-5518782.631,3052376.558,436.124,-135.117,110.932
41.000,818705451.964,4061.852,473.953,4076759.594,0,73698170.839,368347.522,-22358.724753,23806.867,8.140193e-01,0.746,30.682,241.848,407.604,-62412637.090,930177.414,-5518921.262,3052489.426,437.311,-142.158,114.812
42.000,818705452.964,4307.817,478.202,4054414.006,0,73707722.388,389261.997,-22332.429531,24804.242,7.930968e-01,0.773,31.533,250.097,407.588,-62408202.081,930615.324,-5519066.976,3052606.197,438.512,-149.283,118.737
43.000,818705453.964,4562.079,482.606,4032094.769,0,73717336.636,421525.730,-22306.030945,25779.639,7.719052e-01,0.802,32.379,258.444,407.572,-62403592.960,931054.443,-5519219.856,3052726.917,439.728,-156.492,122.710
44.000,818705454.964,4824.728,487.153,4009801.963,0,73726996.697,625085.932,-22279.576258,26723.640,7.504739e-01,0.831,33.216,266.864,407.556,-62398812.633,931494.785,-5519379.980,3052851.629,440.956,-163.764,126.718
45.000,818705455.964,5095.824,491.835,3987535.618,0,73736684.473,843772.087,-22253.115554,27627.096,7.288358e-01,0.860,34.043,275.336,407.544,-62393862.507,931936.357,-5519547.399,3052980.361,442.197,-171.080,130.751
46.000,818705456.964,5375.416,496.707,3965295.717,0,73746381.531,1076851.457,-22226.699303,28484.635,7.070246e-01,0.890,34.853,283.856,407.607,-62388713.701,932379.206,-5519722.151,3053113.138,443.518,-178.426,134.807
47.000,818705457.964,5663.550,501.781,3943082.188,0,73756069.411,1323422.092,-22200.377519,29291.040,6.850750e-01,0.920,35.645,292.421,407.767,-62383355.907,932823.429,-5519904.259,3053249.983,444.944,-185.794,138.885
48.000,818705458.964,5960.271,507.056,3920894.914,0,73765729.701,1582422.730,-22174.199562,30041.333,6.630222e-01,0.951,36.418,301.028,408.029,-62377786.534,933269.131,-5520093.744,3053390.916,446.478,-193.180,142.984
49.000,818705459.964,6265.618,512.530,3898733.725,0,73775344.119,1852639.902,-22148.213917,30730.826,6.409015e-01,0.982,37.172,309.672,408.399,-62372002.995,933716.422,-5520290.624,3053535.956,448.124,-200.581,147.100
50.000,818705460.964,6579.628,518.201,3876598.406,0,73784894.601,2132717.893,-22122.467988,31355.164,6.187488e-01,1.014,37.904,318.352,408.882,-62366002.685,934165.419,-5520494.910,3053685.122,449.889,-207.993,151.234
51.000,818705461.964,6902.333,524.068,3854488.694,0,73794363.377,2421170.765,-22097.007898,31910.366,5.966001e-01,1.046,38.615,327.064,409.483,-62359782.949,934616.240,-5520706.612,3053838.429,451.775,-215.413,155.383
52.000,818705462.964,7233.765,530.128,3832404.280,0,73803733.056,2716396.189,-22071.878291,32392.869,5.744914e-01,1.079,39.304,335.805,410.208,-62353341.052,935069.011,-5520925.737,3053995.893,453.789,-222.837,159.547
53.000,818705463.964,7573.952,536.384,3810344.813,0,73812986.707,2899983.350,-22047.122152,32800.526,5.524583e-01,1.112,39.972,344.579,411.063,-62346672.369,935523.863,-5521152.286,3054157.527,455.937,-230.266,163.726
54.000,818705464.964,7922.956,542.875,3788309.898,0,73822108.827,2868630.455,-22022.778246,33142.591,5.305345e-01,1.146,40.622,353.447,412.054,-62339750.415,935980.935,-5521386.290,3054323.361,458.234,-237.755,167.951
55.000,818705465.964,8280.882,549.614,3766299.107,0,73831085.549,2875694.154,-21998.880635,34323.123,5.087502e-01,1.197,41.255,362.424,413.189,-62332563.029,936440.384,-5521627.819,3054493.447,460.690,-245.312,172.229
56.000,818705466.964,8647.837,556.601,3744311.977,0,73839903.305,2879932.027,-21975.462301,35693.792,4.871361e-01,1.254,41.870,371.502,414.476,-62325104.969,936902.370,-5521876.934,3054667.838,463.311,-252.928,176.562
57.000,818705467.964,9023.922,563.838,3722348.012,0,73848548.932,2866776.018,-21952.554880,36995.278,4.657228e-01,1.312,42.467,380.686,415.922,-62317367.527,937367.064,-5522133.695,3054846.589,466.106,-260.605,180.951
58.000,818705468.964,9409.245,571.331,3700406.687,0,73857009.857,2835649.314,-21930.188212,38218.057,4.445406e-01,1.373,43.046,389.979,417.535,-62309341.299,937834.643,-5522398.165,3055029.759,469.082,-268.345,185.397
59.000,818705469.964,9803.918,579.086,3678487.446,0,73865274.131,2786126.346,-21908.390284,39352.811,4.236192e-01,1.435,43.605,399.386,419.323,-62301016.353,938305.292,-5522670.408,3055217.404,472.248,-276.151,189.903
60.000,818705470.964,10208.056,587.109,3656589.708,0,73873330.463,2717944.079,-21887.187176,40390.491,4.029877e-01,1.499,44.145,408.910,421.295,-62292382.214,938779.205,-5522950.491,3055409.585,475.613,-284.026,194.469
61.000,818705471.964,10621.779,595.405,3634712.866,0,73881168.257,2614506.609,-21866.603005,40557.377,3.826749e-01,1.551,44.667,418.557,423.458,-62283427.652,939256.587,-5523238.484,3055606.363,479.186,-291.973,199.097
62.000,818705472.964,11045.216,603.984,3612856.289,0,73888777.548,2465146.329,-21846.660119,38801.239,3.624253e-01,1.568,45.169,428.341,425.818,-62274138.392,939737.649,-5523534.465,3055807.799,482.975,-300.005,203.785
63.000,818705473.964,11478.507,612.853,3591019.278,0,73896097.939,2310512.842,-21827.512564,36619.934,3.385714e-01,1.576,45.653,438.264,428.385,-62264502.191,940222.613,-5523838.524,3056013.954,486.991,-308.128,208.534
64.000,818705474.964,11921.790,622.015,3569200.964,0,73903087.880,2162111.684,-21809.264181,34512.055,3.157942e-01,1.584,46.118,448.326,431.169,-62254508.210,940711.709,-5524150.750,3056224.887,491.242,-316.336,213.342
65.000,818705475.964,12375.204,631.471,3547400.454,0,73909750.415,2019955.669,-21791.902130,32478.826,2.940839e-01,1.593,46.562,458.523,434.180,-62244146.025,941205.179,-5524471.224,3056440.658,495.740,-324.626,218.210
66.000,818705476.964,12838.880,641.223,3525616.869,0,73916089.418,1884038.238,-21775.411719,30521.232,2.734279e-01,1.601,46.986,468.851,437.430,-62233405.026,941703.275,-5524800.026,3056661.326,500.495,-332.990,223.135
67.000,818705477.964,13312.948,651.271,3503849.345,0,73922109.560,1765076.447,-21759.776501,29286.451,2.538109e-01,1.628,47.388,479.305,440.932,-62222274.750,942206.258,-5525137.228,3056886.946,505.517,-341.423,228.116
68.000,818705478.964,13797.530,661.617,3482097.037,0,73927816.244,1653514.266,-21744.978443,28375.837,2.352153e-01,1.665,47.768,489.878,444.698,-62210745.128,942714.403,-5525482.891,3057117.576,510.820,-349.913,233.153
69.000,818705479.964,14292.743,672.260,3460359.116,0,73933215.593,1543291.738,-21730.997959,27438.240,2.176212e-01,1.702,48.125,500.565,448.741,-62198804.652,943227.996,-5525837.071,3057353.271,516.414,-358.454,238.245
70.000,818705480.964,14798.698,683.204,3438634.775,0,73938314.421,1434881.199,-21717.813972,26477.928,2.010063e-01,1.740,48.459,511.363,453.074,-62186441.543,943747.333,-5526199.815,3057594.083,522.313,-367.041,243.389
71.000,818705481.964,15315.503,694.450,3416923.230,0,73943120.184,1328726.730,-21705.404060,25499.192,1.853465e-01,1.778,48.769,522.265,457.712,-62173643.872,944272.727,-5526571.166,3057840.066,528.528,-375.667,248.583
72.000,818705482.964,15843.261,705.999,3395223.717,0,73947640.910,1240806.824,-21693.744605,24506.251,1.706154e-01,1.816,49.055,533.266,462.667,-62160400.015,944804.500,-5526951.159,3058091.266,535.073,-384.322,253.824
73.000,818705483.964,16382.064,717.844,3373535.499,0,73951885.110,1175334.752,-21682.811033,23502.679,1.567854e-01,1.856,49.316,544.351,467.954,-62146702.777,945342.987,-5527339.816,3058347.728,541.959,-392.994,259.105
74.000,818705484.964,16931.989,729.985,3351857.861,0,73955861.722,1110626.196,-21672.577932,22492.767,1.438273e-01,1.895,49.552,555.512,473.587,-62132540.982,945888.537,-5527737.148,3058609.488,549.200,-401.670,264.422
75.000,818705485.964,17493.110,742.425,3330190.118,0,73959580.099,1046927.455,-21663.019083,21480.843,1.317108e-01,1.936,49.762,566.741,479.582,-62117902.431,946441.510,-5528143.155,3058876.582,556.809,-410.344,269.770
76.000,818705486.964,18065.491,755.162,3308531.607,0,73963049.943,984466.852,-21654.107607,20471.083,1.204041e-01,1.976,49.946,578.029,485.955,-62102774.856,947002.282,-5528557.830,3059149.038,564.801,-419.003,275.147
77.000,818705487.964,18649.186,768.199,3286881.696,0,73966281.237,923453.603,-21645.816131,19467.483,1.098747e-01,2.017,50.104,589.369,492.721,-62087145.954,947571.245,-5528981.154,3059426.884,573.191,-427.638,280.548
78.000,818705488.964,19244.242,781.535,3265239.778,0,73969284.179,864076.907,-21638.116943,18473.839,1.000894e-01,2.059,50.235,600.748,499.898,-62071003.427,948148.802,-5529413.095,3059710.140,581.993,-436.237,285.967
79.000,818705489.964,19850.693,795.170,3243605.274,0,73972069.120,806505.269,-21630.982138,17493.719,9.101453e-02,2.101,50.340,612.158,507.502,-62054335.030,948735.374,-5529853.612,3059998.823,591.224,-444.787,291.400
80.000,818705490.964,20468.563,809.104,3221977.634,0,73974645.000,750059.076,-21624.387594,16500.747,8.246751e-02,2.142,50.418,623.584,515.551,-62037128.559,949331.397,-5530302.649,3060292.943,600.897,-453.275,296.840
81.000,818705491.964,21097.862,823.337,3200356.324,0,73977017.965,695594.820,-21618.316499,15519.456,7.453471e-02,2.182,50.468,635.014,524.061,-62019371.851,949937.320,-5530760.136,3060592.504,611.028,-461.685,302.282
82.000,818705492.964,21738.587,837.867,3178740.837,0,73979199.544,643681.128,-21612.738404,14569.293,6.726282e-02,2.222,50.491,646.434,533.052,-62001053.188,950553.611,-5531225.989,3060897.505,621.633,-470.003,307.718
83.000,818705493.964,22390.720,852.693,3157130.693,0,73981201.448,594351.934,-21607.622542,13652.044,6.060943e-02,2.263,50.486,657.827,542.539,-61982161.147,951180.749,-5531700.105,3061207.936,632.726,-478.211,313.140
84.000,818705494.964,23054.226,867.812,3135525.447,0,73983035.077,547622.019,-21602.939074,12769.187,5.453345e-02,2.303,50.453,669.176,552.541,-61962684.654,951819.230,-5532182.368,3061523.779,644.322,-486.291,318.541
85.000,818705495.964,23729.052,883.224,3113924.681,0,73984711.485,503488.228,-21598.659163,11921.899,4.899522e-02,2.345,50.393,680.464,563.075,-61942613.048,952469.566,-5532672.638,3061845.008,656.436,-494.224,323.911
86.000,818705496.964,24415.127,898.924,3092328.004,0,73986241.347,461930.790,-21594.755033,11111.068,4.395659e-02,2.386,50.304,691.670,574.157,-61921936.158,953132.280,-5533170.761,3062171.588,669.081,-501.991,329.242
87.000,818705497.964,25112.359,914.910,3070735.054,0,73987634.940,422914.738,-21591.200026,10337.298,3.938100e-02,2.428,50.187,702.775,585.805,-61900644.369,953807.910,-5533676.558,3062503.474,682.271,-509.570,334.522
88.000,818705498.964,25820.635,931.177,3049145.496,0,73988902.115,386391.381,-21587.968637,9600.931,3.523354e-02,2.470,50.041,713.755,598.034,-61878728.699,954497.007,-5534189.831,3062840.612,696.017,-516.939,339.742
89.000,818705499.964,26539.820,947.722,3027559.017,0,73990052.289,352299.820,-21585.036544,8902.057,3.148099e-02,2.512,49.868,724.588,610.859,-61856180.858,955200.134,-5534710.359,3063182.935,710.332,-524.076,344.890
90.000,818705500.964,27269.754,964.539,3005975.331,0,73991094.426,320568.480,-21582.380630,8240.534,2.809185e-02,2.554,49.666,735.250,624.295,-61832993.314,955917.865,-5535237.897,3063530.365,725.226,-530.956,349.955
91.000,818705501.964,28010.253,981.624,2984394.171,0,73992037.037,291116.642,-21579.978990,7616.003,2.503634e-02,2.597,49.436,745.715,638.354,-61809159.336,956650.782,-5535772.178,3063882.814,740.707,-537.556,354.925
92.000,818705502.964,28761.109,998.970,2962815.295,0,73992888.169,263855.953,-21577.810935,7027.911,2.228643e-02,2.639,49.177,755.957,653.047,-61784673.036,957399.477,-5536312.908,3064240.179,756.784,-543.851,359.787
93.000,818705503.964,29522.084,1016.572,2941238.478,0,73993655.413,238691.885,-21575.856982,6475.529,1.981579e-02,2.682,48.891,765.950,668.386,-61759529.387,958164.550,-5536859.769,3064602.347,773.462,-549.814,364.527
94.000,818705504.964,30292.916,1034.423,2919663.516,0,73994345.900,215525.151,-21574.098844,5957.972,1.759976e-02,2.726,48.578,775.665,684.378,-61733724.224,958946.603,-5537412.418,3064969.189,790.746,-555.421,369.134
95.000,818705505.964,31073.314,1052.516,2898090.221,0,73994966.313,194253.042,-21572.519402,5474.218,1.561535e-02,2.769,48.237,785.076,701.032,-61707254.225,959746.244,-5537970.484,3065340.565,808.638,-560.646,373.592
96.000,818705506.964,31862.958,1070.844,2876518.423,0,73995522.893,174770.684,-21571.102687,5023.130,1.384119e-02,2.812,47.869,794.154,718.350,-61680116.863,960564.081,-5538533.574,3065716.320,827.138,-565.463,377.890
97.000,818705507.964,32661.502,1089.401,2854947.966,0,73996020.880,156790.597,-21569.835288,4586.317,1.221176e-02,2.850,47.475,802.872,736.337,-61652310.311,961400.723,-5539101.267,3066096.286,846.247,-569.848,382.013
98.000,818705508.964,33468.572,1108.179,2833378.705,0,73996463.950,140443.814,-21568.707795,4175.757,1.074751e-02,2.885,47.055,811.201,754.993,-61623833.333,962256.776,-5539673.118,3066480.283,865.959,-573.776,385.948
99.000,818705509.964,34283.765,1127.171,2811810.508,0,73996857.717,125728.188,-21567.705877,3800.682,9.458721e-03,2.920,46.610,819.115,774.316,-61594685.294,963132.842,-5540248.659,3066868.115,886.271,-577.224,389.682
100.000,818705510.964,35106.654,1146.371,2790243.256,0,73997207.458,112497.470,-21566.816065,3458.448,8.325047e-03,2.955,46.141,826.587,794.305,-61564865.894,964029.515,-5540827.398,3067259.575,907.173,-580.168,393.202
101.000,818705511.964,35936.784,1165.772,2768676.843,0,73997517.933,100615.658,-21566.026225,3146.543,7.328337e-03,2.989,45.648,833.593,814.952,-61534374.983,964947.382,-5541408.820,3067654.445,928.658,-582.588,396.497
102.000,818705512.964,36773.677,1185.368,2747111.174,0,73997793.422,90835.360,-21565.325441,2862.589,6.452434e-03,3.024,45.132,840.109,836.251,-61503212.495,965887.021,-5541992.392,3068052.491,950.714,-584.463,399.555
103.000,818705513.964,37616.831,1205.155,2725546.166,0,73998037.771,82353.279,-21564.703912,2604.342,5.682985e-03,3.059,44.594,846.112,858.191,-61471378.310,966848.996,-5542577.560,3068453.471,973.328,-585.777,402.364
104.000,818705514.964,38465.724,1225.127,2703981.743,0,73998254.431,74671.632,-21564.152848,2369.697,5.007250e-03,3.094,44.035,851.583,880.763,-61438871.455,967833.858,-5543163.753,3068857.133,996.486,-586.512,404.915
105.000,818705515.964,39319.813,1245.282,2682417.839,0,73998446.491,67720.528,-21563.664379,2156.681,4.413946e-03,3.128,43.456,856.502,903.953,-61405690.214,968842.144,-5543750.386,3069263.213,1020.173,-586.654,407.200
106.000,818705516.964,40178.540,1265.617,2660854.396,0,73998616.713,61435.062,-21563.231469,1963.450,3.893090e-03,3.163,42.858,860.855,927.748,-61371831.933,969874.374,-5544336.859,3069671.441,1044.372,-586.192,409.210
107.000,818705517.964,41041.329,1286.131,2639291.360,0,73998767.566,55755.126,-21562.847838,1788.289,3.435864e-03,3.198,42.242,864.626,952.132,-61337292.800,970931.054,-5544922.564,3070081.539,1069.067,-585.114,410.938
108.000,818705518.964,41907.594,1306.824,2617728.685,0,73998901.248,50625.214,-21562.507885,1629.605,3.034485e-03,3.233,41.610,867.804,977.090,-61302067.631,972012.668,-5545506.880,3070493.222,1094.240,-583.414,412.379
109.000,818705519.964,42776.736,1327.697,2596166.331,0,73999019.719,45994.203,-21562.206624,1485.924,2.682100e-03,3.269,40.962,870.380,1002.606,-61266149.688,973119.687,-5546089.181,3070906.199,1119.873,-581.084,413.527
110.000,818705520.964,43648.149,1348.752,2574604.261,0,73999124.722,41815.126,-21561.939619,1355.884,2.372672e-03,3.305,40.299,872.345,1028.662,-61229530.501,974252.561,-5546668.838,3071320.178,1145.948,-578.122,414.380
111.000,818705521.964,44521.222,1369.993,2553042.442,0,73999217.805,38044.942,-21561.702931,1238.230,2.100896e-03,3.341,39.623,873.697,1055.242,-61192199.729,975411.724,-5547245.214,3071734.860,1172.447,-574.525,414.935
112.000,818705522.964,45395.337,1391.425,2531480.846,0,73999300.342,34644.295,-21561.493062,1131.811,1.862113e-03,3.377,38.935,874.430,1082.328,-61154145.033,976597.590,-5547817.676,3072149.948,1199.353,-570.293,415.189
113.000,818705523.964,46269.876,1413.052,2509919.448,0,73999373.552,31577.280,-21561.306914,1035.570,1.652232e-03,3.414,38.236,874.545,1109.905,-61115351.984,977810.559,-5548385.588,3072565.139,1226.648,-565.426,415.143
114.000,818705524.964,47144.220,1434.883,2488358.225,0,73999438.514,28811.207,-21561.141740,948.542,1.467668e-03,3.451,37.527,874.041,1137.955,-61075803.990,979051.011,-5548948.318,3072980.134,1254.317,-559.929,414.796
115.000,818705525.964,48017.752,1456.925,2466797.158,0,73999496.326,26455.000,-21560.994749,875.518,1.313790e-03,3.501,36.809,872.922,1166.463,-61035482.280,980319.313,-5549505.238,3073394.632,1282.345,-553.806,414.150
116.000,818705526.964,48889.860,1479.186,2445236.230,0,73999548.080,24336.127,-21560.863163,810.004,1.178794e-03,3.555,36.084,871.192,1195.415,-60994365.870,981615.815,-5550055.723,3073808.335,1310.716,-547.061,413.206
117.000,818705527.964,49759.934,1501.677,2423675.427,0,73999594.402,22390.941,-21560.745390,749.619,1.057968e-03,3.610,35.351,868.855,1224.795,-60952431.450,982940.855,-5550599.154,3074220.946,1339.417,-539.701,411.967
118.000,818705528.964,50627.370,1524.407,2402114.736,0,73999635.846,20606.706,-21560.640021,694.013,9.498662e-04,3.665,34.613,865.919,1254.592,-60909653.470,984294.756,-5551134.922,3074632.172,1368.437,-531.734,410.435
119.000,818705529.964,51491.574,1547.389,2380554.143,0,73999672.915,18983.451,-21560.545774,643.364,8.538612e-04,3.724,33.871,862.391,1284.793,-60866004.156,985677.830,-5551662.423,3075041.721,1397.763,-523.168,408.615
120.000,818705530.964,52351.958,1570.632,2358993.641,0,73999706.226,17597.264,-21560.461084,601.218,7.736841e-04,3.798,33.124,858.280,1315.386,-60821453.587,987090.380,-5552181.061,3075449.306,1427.386,-514.011,406.509
121.000,818705531.964,53207.944,1594.151,2337433.219,0,73999736.241,16304.184,-21560.384772,561.698,7.007984e-04,3.875,32.375,853.595,1346.363,-60775969.656,988532.697,-5552690.250,3075854.645,1457.296,-504.272,404.122
122.000,818705532.964,54058.961,1617.957,2315872.869,0,73999763.260,15099.628,-21560.316079,524.691,6.346056e-04,3.953,31.623,848.346,1377.713,-60729518.092,990005.066,-5553189.414,3076257.459,1487.487,-493.961,401.460
